code,name,credits,equivalency,transfer_credit
AUT111,MINOR AUTOMOTIVE SERVICES,3,Not Transferable,0
AUT115,AUTOMOTIVE BRAKE SYSTEMS,2,Not Transferable,0
AUT117,AUTOMOTIVE ELECTRICAL SYSTEMS,3,Not Transferable,0
AUT122,ANALYSIS AND TUNE-UP,3,Not Transferable,0
AUT124,AUTOMOTIVE HVAC SYSTEMS,3,Not Transferable,0
AUT126,"ALIGNMENT, SUSPENSION AND STEERING SYSTEMS",2,Not Transferable,0
AUT208,AUTOMOTIVE TECHNOLOGY WORK EXPERIENCE II,3,Not Transferable,0
AUT211,STANDARD TRANSMISSION AND DRIVE TRAIN,3,Not Transferable,0
AUT213,AUTOMATIC TRANSMISSION I,3,Not Transferable,0
AUT216,FUEL AND EMISSION SYSTEMS,3,Not Transferable,0
AUT217,ENGINE DIAGNOSTICS AND REPAIR I,3,Not Transferable,0
AUT218,AUTOMOTIVE TECHNOLOGY WORK EXPERIENCE III,3,Not Transferable,0
AUT219,AUTOMOTIVE ELECTRICITY AND ELECTRONICS,3,Not Transferable,0
AUT220,AUTOMOTIVE ELECTRICAL SYSTEMS,3,Not Transferable,0
AUT226,AUTOMATIC TRANSMISSION II,2,Not Transferable,0
AUT227,AUTOMOTIVE,3,Not Transferable,0
AUT228,ENGINE DIAGNOSTICS AND REPAIR II,3,Not Transferable,0
AUT229,AUTOMOTIVE ELECTRICITY AND ELECTRONICS,3,Not Transferable,0
BIO010,BASIC BIOLOGY,4,Not Transferable,0
BIO103,"PLANTS, PEOPLE AND CULTURE",3,11776170,3
BIO104,MYSTERIES OF THE MICROBIAL WORLD,3,EC,3
BIO105,"HEREDITY, EVOLUTION AND SOCIETY",4,01119154,4
BIO105H,"HEREDITY, EVOLUTION AND SOCIETY - HONORS",4,01119EC,4
BIO106,"HUMAN BIOLOGY, BIOMEDICAL ISSUES AND SOCIETY",4,01119150,4
BIO106,"HUMAN BIOLOGY, BIOMEDICAL ISSUES AND SOCIETY",4,01119NM,4
BIO106H,"HUMAN BIOLOGY,BIOMEDICAL ISSUES + SOCIETY(HONORS)",4,01119150,4
BIO106H,"HUMAN BIOLOGY,BIOMEDICAL ISSUES + SOCIETY(HONORS)",4,01119NM,4
BIO107,TROPICAL MARINE BIOLOGY,4,EC,4
BIO108,ESSENTIALS OF HUMAN ANATOMY AND PHYSIOLOGY,4,EC,4
BIO109,HUMAN ANATOMY AND PHYSIOLOGY I LABORATORY,1,"01119EC ""01,RK""",1
BIO109,HUMAN ANATOMY AND PHYSIOLOGY I LABORATORY,1,"01119EC ""R21""",1
BIO110,HUMAN ANATOMY AND PHYSIOLOGY II LABORATORY,1,"01119EC ""01,RK""",1
BIO110,HUMAN ANATOMY AND PHYSIOLOGY II LABORATORY,1,"01119EC ""R21""",1
BIO111,HUMAN ANATOMY AND PHYSIOLOGY I,4,01119127,4
BIO112,HUMAN ANATOMY AND PHYSIOLOGY II,4,01119128,4
BIO113,HUMAN ANATOMY AND PHYSIOLOGY I LECTURE,3,"01119EC ""01,RK""",3
BIO113,HUMAN ANATOMY AND PHYSIOLOGY I LECTURE,3,"01119EC ""R21""",3
BIO114,HUMAN ANATOMY AND PHYSIOLOGY II LECTURE,3,"01119EC ""01,RK""",3
BIO114,HUMAN ANATOMY AND PHYSIOLOGY II LECTURE,3,"01119EC ""R21""",3
BIO117,BIOLOGY I,4,01119NM,4
BIO118,BIOLOGY II,4,01119NM,4
BIO119,BIOLOGY FOR LAB TECHNOLOGY I,4,Not Transferable,0
BIO120,BIOLOGY FOR LAB TECHNOLOGY II,4,Not Transferable,0
